account_id,observation_month,watchlist_rank,predicted_probability,target_deterioration_6m,months_to_deterioration,reason_feature_1,reason_value_1,reason_shap_1,reason_1,reason_feature_2,reason_value_2,reason_shap_2,reason_2,reason_feature_3,reason_value_3,reason_shap_3,reason_3
ACC000166,2022-03-31,6,1.0,1,3.0,cash_buffer_months,1.749,0.9512563943862915,Cash buffer is thin or deteriorating (cash_buffer_months=1.749),utilization_std_3m,0.1032558472920541,0.8619437217712402,Utilisation volatility is elevated (utilization_std_3m=0.103),utilization_std_6m,0.1436614028424707,0.6436475515365601,Utilisation volatility is elevated (utilization_std_6m=0.144)
ACC000260,2022-03-31,7,1.0,1,1.0,cash_buffer_months,1.304,0.901894748210907,Cash buffer is thin or deteriorating (cash_buffer_months=1.304),utilization_std_3m,0.102649370837494,0.8798611760139465,Utilisation volatility is elevated (utilization_std_3m=0.103),utilization_std_6m,0.21411786863003,0.6400250792503357,Utilisation volatility is elevated (utilization_std_6m=0.214)
ACC000263,2022-03-31,8,1.0,1,1.0,cash_buffer_months,1.656,0.9529295563697815,Cash buffer is thin or deteriorating (cash_buffer_months=1.656),utilization_std_3m,0.1568293446180699,0.8808019757270813,Utilisation volatility is elevated (utilization_std_3m=0.157),utilization_change_1m,0.1223999999999999,0.7728946208953857,Utilisation increased recently (utilization_change_1m=0.122)
ACC000274,2022-03-31,9,1.0,1,1.0,cash_buffer_months,1.929,1.238800048828125,Cash buffer is thin or deteriorating (cash_buffer_months=1.929),payment_to_balance,0.0153337653150395,0.5707312822341919,Payment relative to balance is weak (payment_to_balance=0.015),payment_to_due_ratio,0.3408,0.4709772765636444,Payment coverage is high (payment_to_due_ratio=0.341)
ACC000294,2022-03-31,10,1.0,1,1.0,cash_buffer_months,2.085,0.9320625066757202,Cash buffer is thin or deteriorating (cash_buffer_months=2.085),utilization_std_3m,0.1582972625579273,0.9075281023979187,Utilisation volatility is elevated (utilization_std_3m=0.158),utilization_change_1m,0.1901,0.7263414859771729,Utilisation increased recently (utilization_change_1m=0.190)
ACC000313,2022-03-31,11,1.0,1,2.0,cash_buffer_months,1.361,0.899729311466217,Cash buffer is thin or deteriorating (cash_buffer_months=1.361),utilization_std_3m,0.1484682233117016,0.8295910358428955,Utilisation volatility is elevated (utilization_std_3m=0.148),utilization_change_1m,0.1662,0.6964492797851562,Utilisation increased recently (utilization_change_1m=0.166)
ACC000324,2022-03-31,12,1.0,1,2.0,cash_buffer_months,1.533,1.1715939044952393,Cash buffer is thin or deteriorating (cash_buffer_months=1.533),payment_to_balance,0.0198652711852361,0.5469326376914978,Payment relative to balance is weak (payment_to_balance=0.020),utilization_std_6m,0.1655966022195704,0.46691417694091797,Utilisation volatility is elevated (utilization_std_6m=0.166)
ACC000404,2022-03-31,13,1.0,1,2.0,cash_buffer_months,2.235,0.8568291664123535,Cash buffer is thin or deteriorating (cash_buffer_months=2.235),utilization_std_3m,0.1631372530519426,0.8457162976264954,Utilisation volatility is elevated (utilization_std_3m=0.163),utilization_change_1m,0.208,0.7219306826591492,Utilisation increased recently (utilization_change_1m=0.208)
ACC000419,2022-03-31,14,1.0,1,3.0,cash_buffer_months,1.643,0.9968902468681335,Cash buffer is thin or deteriorating (cash_buffer_months=1.643),utilization_std_3m,0.0985248361243657,0.7562400102615356,Utilisation volatility is elevated (utilization_std_3m=0.099),utilization_std_6m,0.1672480722360253,0.666416347026825,Utilisation volatility is elevated (utilization_std_6m=0.167)
ACC000434,2022-03-31,15,1.0,1,4.0,cash_buffer_months,1.792,1.0304073095321655,Cash buffer is thin or deteriorating (cash_buffer_months=1.792),utilization_std_3m,0.0929166472346755,0.8002329468727112,Utilisation volatility is elevated (utilization_std_3m=0.093),utilization_change_1m,0.1329999999999999,0.7496911883354187,Utilisation increased recently (utilization_change_1m=0.133)
ACC000457,2022-03-31,16,1.0,1,2.0,utilization_std_3m,0.1566432996758345,0.8790268898010254,Utilisation volatility is elevated (utilization_std_3m=0.157),utilization_change_1m,0.1963,0.8603012561798096,Utilisation increased recently (utilization_change_1m=0.196),utilization_std_6m,0.2073280950570858,0.6414586901664734,Utilisation volatility is elevated (utilization_std_6m=0.207)
ACC000474,2022-03-31,17,1.0,1,2.0,cash_buffer_months,0.899,0.9596795439720154,Cash buffer is thin or deteriorating (cash_buffer_months=0.899),utilization_std_3m,0.1263696693567458,0.8442120552062988,Utilisation volatility is elevated (utilization_std_3m=0.126),utilization_change_1m,0.1774,0.672050416469574,Utilisation increased recently (utilization_change_1m=0.177)
ACC000526,2022-03-31,18,1.0,1,1.0,cash_buffer_months,1.289,1.288851022720337,Cash buffer is thin or deteriorating (cash_buffer_months=1.289),utilization_std_6m,0.1282949635280617,0.5952858328819275,Utilisation volatility is elevated (utilization_std_6m=0.128),payment_to_balance,0.0086236018566545,0.5888115167617798,Payment relative to balance is weak (payment_to_balance=0.009)
ACC000548,2022-03-31,19,1.0,1,2.0,cash_buffer_months,0.602,0.9149327874183655,Cash buffer is thin or deteriorating (cash_buffer_months=0.602),utilization_std_3m,0.1116109910955598,0.8439318537712097,Utilisation volatility is elevated (utilization_std_3m=0.112),utilization_change_1m,0.1387999999999999,0.6947538256645203,Utilisation increased recently (utilization_change_1m=0.139)
ACC000553,2022-03-31,20,1.0,1,4.0,cash_buffer_months,1.493,1.2518062591552734,Cash buffer is thin or deteriorating (cash_buffer_months=1.493),payment_to_balance,0.0229223951364027,0.6002585291862488,Payment relative to balance is weak (payment_to_balance=0.023),payment_to_due_ratio,0.5094,0.44916123151779175,Payment coverage is high (payment_to_due_ratio=0.509)
ACC000579,2022-03-31,21,1.0,1,4.0,cash_buffer_months,1.688,0.9819484353065491,Cash buffer is thin or deteriorating (cash_buffer_months=1.688),utilization_std_3m,0.1160282724166828,0.9689237475395203,Utilisation volatility is elevated (utilization_std_3m=0.116),utilization_change_1m,0.1031999999999999,0.8228366374969482,Utilisation increased recently (utilization_change_1m=0.103)
ACC000589,2022-03-31,22,1.0,1,2.0,cash_buffer_months,1.348,1.2408056259155273,Cash buffer is thin or deteriorating (cash_buffer_months=1.348),payment_to_balance,0.0162102313648627,0.5680559277534485,Payment relative to balance is weak (payment_to_balance=0.016),utilization_std_6m,0.1119868861370236,0.5676264762878418,Utilisation volatility is elevated (utilization_std_6m=0.112)
ACC000630,2022-03-31,23,1.0,1,4.0,cash_buffer_months,1.854,0.916870653629303,Cash buffer is thin or deteriorating (cash_buffer_months=1.854),utilization_change_1m,0.1048,0.7808612585067749,Utilisation increased recently (utilization_change_1m=0.105),utilization_std_3m,0.0860855582158419,0.748184084892273,Utilisation volatility is elevated (utilization_std_3m=0.086)
ACC000639,2022-03-31,24,1.0,1,3.0,cash_buffer_months,1.426,0.9269065260887146,Cash buffer is thin or deteriorating (cash_buffer_months=1.426),utilization_std_3m,0.0962466795964063,0.8294316530227661,Utilisation volatility is elevated (utilization_std_3m=0.096),utilization_std_6m,0.1636944918641633,0.6341776251792908,Utilisation volatility is elevated (utilization_std_6m=0.164)
ACC000675,2022-03-31,25,1.0,1,4.0,utilization_std_3m,0.1352008505890402,0.9887247681617737,Utilisation volatility is elevated (utilization_std_3m=0.135),utilization_change_1m,0.1574999999999999,0.8902133107185364,Utilisation increased recently (utilization_change_1m=0.157),cash_buffer_months,2.385,0.8170084953308105,Cash buffer is thin or deteriorating (cash_buffer_months=2.385)
ACC000715,2022-03-31,26,1.0,1,2.0,utilization_std_3m,0.1481488553223862,0.9027363657951355,Utilisation volatility is elevated (utilization_std_3m=0.148),cash_buffer_months,2.215,0.8167725205421448,Cash buffer is thin or deteriorating (cash_buffer_months=2.215),utilization_change_1m,0.1365,0.7912879586219788,Utilisation increased recently (utilization_change_1m=0.137)
ACC000721,2022-03-31,27,1.0,1,4.0,cash_buffer_months,1.33,0.940182089805603,Cash buffer is thin or deteriorating (cash_buffer_months=1.330),utilization_std_3m,0.1141774642095946,0.8714121580123901,Utilisation volatility is elevated (utilization_std_3m=0.114),utilization_std_6m,0.1334584941720334,0.5981797575950623,Utilisation volatility is elevated (utilization_std_6m=0.133)
ACC000727,2022-03-31,28,1.0,1,1.0,cash_buffer_months,1.205,0.9234143495559692,Cash buffer is thin or deteriorating (cash_buffer_months=1.205),utilization_std_3m,0.1104508487970997,0.8229619860649109,Utilisation volatility is elevated (utilization_std_3m=0.110),utilization_std_6m,0.1902683832555122,0.6702739596366882,Utilisation volatility is elevated (utilization_std_6m=0.190)
ACC000764,2022-03-31,29,1.0,1,3.0,utilization_std_3m,0.1099185759247872,0.9030067920684814,Utilisation volatility is elevated (utilization_std_3m=0.110),cash_buffer_months,2.041,0.9002050161361694,Cash buffer is thin or deteriorating (cash_buffer_months=2.041),utilization_change_1m,0.1133999999999999,0.8269257545471191,Utilisation increased recently (utilization_change_1m=0.113)
ACC000775,2022-03-31,30,1.0,1,3.0,cash_buffer_months,2.045,0.9340927600860596,Cash buffer is thin or deteriorating (cash_buffer_months=2.045),utilization_std_3m,0.125872528112107,0.868039608001709,Utilisation volatility is elevated (utilization_std_3m=0.126),utilization_change_1m,0.1331999999999999,0.8067386746406555,Utilisation increased recently (utilization_change_1m=0.133)
ACC000785,2022-03-31,31,1.0,1,1.0,cash_buffer_months,0.743,0.9339110255241394,Cash buffer is thin or deteriorating (cash_buffer_months=0.743),utilization_std_3m,0.1846768077841215,0.8395859003067017,Utilisation volatility is elevated (utilization_std_3m=0.185),utilization_change_1m,0.1901,0.8156841397285461,Utilisation increased recently (utilization_change_1m=0.190)
ACC000798,2022-03-31,32,1.0,1,4.0,utilization_change_1m,0.1086,0.8493970036506653,Utilisation increased recently (utilization_change_1m=0.109),utilization_std_3m,0.0849256145105822,0.8326261639595032,Utilisation volatility is elevated (utilization_std_3m=0.085),cash_buffer_months,2.538,0.6921175122261047,Cash buffer is thin or deteriorating (cash_buffer_months=2.538)
ACC000821,2022-03-31,33,1.0,1,4.0,cash_buffer_months,1.896,0.9626745581626892,Cash buffer is thin or deteriorating (cash_buffer_months=1.896),utilization_std_3m,0.1310219956088806,0.8723452091217041,Utilisation volatility is elevated (utilization_std_3m=0.131),utilization_change_1m,0.1699999999999999,0.8305392265319824,Utilisation increased recently (utilization_change_1m=0.170)
ACC000849,2022-03-31,34,1.0,1,2.0,cash_buffer_months,1.298,0.9214993119239807,Cash buffer is thin or deteriorating (cash_buffer_months=1.298),utilization_std_3m,0.1449544411185808,0.8418564200401306,Utilisation volatility is elevated (utilization_std_3m=0.145),utilization_std_6m,0.2074612903652145,0.580183207988739,Utilisation volatility is elevated (utilization_std_6m=0.207)
ACC000916,2022-03-31,35,1.0,1,3.0,cash_buffer_months,1.847,1.0283303260803223,Cash buffer is thin or deteriorating (cash_buffer_months=1.847),utilization_std_6m,0.1328874473630473,0.6110846400260925,Utilisation volatility is elevated (utilization_std_6m=0.133),utilization_change_1m,0.0949999999999999,0.5517971515655518,Utilisation increased recently (utilization_change_1m=0.095)
ACC000918,2022-03-31,36,1.0,1,3.0,cash_buffer_months,1.51,1.0354129076004028,Cash buffer is thin or deteriorating (cash_buffer_months=1.510),utilization_std_3m,0.1169983903023177,0.8254918456077576,Utilisation volatility is elevated (utilization_std_3m=0.117),utilization_change_1m,0.1418,0.7466947436332703,Utilisation increased recently (utilization_change_1m=0.142)
ACC000921,2022-03-31,37,1.0,1,4.0,utilization_std_3m,0.1073443213837292,0.9743424654006958,Utilisation volatility is elevated (utilization_std_3m=0.107),cash_buffer_months,2.163,0.9708959460258484,Cash buffer is thin or deteriorating (cash_buffer_months=2.163),utilization_change_1m,0.1304,0.9593015909194946,Utilisation increased recently (utilization_change_1m=0.130)
ACC000929,2022-03-31,38,1.0,1,1.0,prior_30_plus_count_12m,1.0,1.183402419090271,Prior delinquency history contributes (prior_30_plus_count_12m=1.000),utilization_std_6m,0.1967621914901333,0.670241117477417,Utilisation volatility is elevated (utilization_std_6m=0.197),ever_30_plus_before_t,1.0,0.40557193756103516,ever_30_plus_before_t contributes to higher risk (1.000)
ACC000933,2022-03-31,39,1.0,0,,cash_buffer_months,2.061,0.9403752088546753,Cash buffer is thin or deteriorating (cash_buffer_months=2.061),utilization_change_1m,0.0953999999999999,0.7745471000671387,Utilisation increased recently (utilization_change_1m=0.095),utilization_std_3m,0.0866042916565532,0.7594793438911438,Utilisation volatility is elevated (utilization_std_3m=0.087)
ACC000945,2022-03-31,40,1.0,1,2.0,utilization_std_3m,0.1315061342042016,0.8926302790641785,Utilisation volatility is elevated (utilization_std_3m=0.132),utilization_change_1m,0.1336999999999999,0.8364148139953613,Utilisation increased recently (utilization_change_1m=0.134),cash_buffer_months,2.543,0.7069422006607056,Cash buffer is thin or deteriorating (cash_buffer_months=2.543)
ACC000968,2022-03-31,41,1.0,1,1.0,cash_buffer_months,0.877,1.0395326614379883,Cash buffer is thin or deteriorating (cash_buffer_months=0.877),utilization_std_3m,0.0959879853592783,0.8108142018318176,Utilisation volatility is elevated (utilization_std_3m=0.096),utilization_std_6m,0.1982801250756108,0.626704216003418,Utilisation volatility is elevated (utilization_std_6m=0.198)
ACC000973,2022-03-31,42,1.0,1,3.0,cash_buffer_months,2.256,0.9295481443405151,Cash buffer is thin or deteriorating (cash_buffer_months=2.256),utilization_std_3m,0.1611437039829144,0.8882837891578674,Utilisation volatility is elevated (utilization_std_3m=0.161),utilization_change_1m,0.1676,0.7708433866500854,Utilisation increased recently (utilization_change_1m=0.168)
ACC000987,2022-03-31,43,1.0,1,2.0,utilization_std_3m,0.1551088757400217,0.941601574420929,Utilisation volatility is elevated (utilization_std_3m=0.155),utilization_change_1m,0.134,0.8755717873573303,Utilisation increased recently (utilization_change_1m=0.134),cash_buffer_months,1.742,0.8178945779800415,Cash buffer is thin or deteriorating (cash_buffer_months=1.742)
ACC000990,2022-03-31,44,1.0,1,4.0,cash_buffer_months,2.016,0.9272826313972473,Cash buffer is thin or deteriorating (cash_buffer_months=2.016),utilization_std_3m,0.0889173398912339,0.8248347640037537,Utilisation volatility is elevated (utilization_std_3m=0.089),utilization_change_1m,0.1016,0.7875153422355652,Utilisation increased recently (utilization_change_1m=0.102)
ACC001013,2022-03-31,45,1.0,1,3.0,utilization_std_3m,0.1053913816843357,1.0190343856811523,Utilisation volatility is elevated (utilization_std_3m=0.105),utilization_change_1m,0.0977,0.8975971937179565,Utilisation increased recently (utilization_change_1m=0.098),cash_buffer_months,2.348,0.8245852589607239,Cash buffer is thin or deteriorating (cash_buffer_months=2.348)
ACC001080,2022-03-31,46,1.0,1,1.0,cash_buffer_months,1.706,0.9205235242843628,Cash buffer is thin or deteriorating (cash_buffer_months=1.706),utilization_std_3m,0.1767595636262248,0.834528923034668,Utilisation volatility is elevated (utilization_std_3m=0.177),utilization_change_1m,0.1413999999999999,0.7030088305473328,Utilisation increased recently (utilization_change_1m=0.141)
ACC001127,2022-03-31,47,1.0,1,3.0,cash_buffer_months,1.693,0.9268978238105774,Cash buffer is thin or deteriorating (cash_buffer_months=1.693),utilization_std_3m,0.1360000122549015,0.8955622911453247,Utilisation volatility is elevated (utilization_std_3m=0.136),utilization_change_1m,0.1361,0.8149150609970093,Utilisation increased recently (utilization_change_1m=0.136)
ACC001172,2022-03-31,48,1.0,1,1.0,prior_30_plus_count_12m,1.0,1.0094753503799438,Prior delinquency history contributes (prior_30_plus_count_12m=1.000),utilization_std_6m,0.1908749957432875,0.6724754571914673,Utilisation volatility is elevated (utilization_std_6m=0.191),payment_to_due_ratio_mean_3m,0.7198333333333333,0.3717273771762848,Payment coverage is high (payment_to_due_ratio_mean_3m=0.720)
